	cand_id	database match	percent identity	align length	e-value	BGC match	domain class	domain subclass	
C175	NZ_CP011155.1.region009_6_1_1922_2349	bacitracin_C12_DCL	30	430	2.01e-76	bacitracin	DCL	no subclass
C359	NZ_CP009746.1.region003_5_0_865_1292	bacitracin_C01_cyclization	41	432	5.96e-110	bacitracin	cyclization	no subclass
C790	NZ_CP009746.1.region003_5_0_1922_2349	mycosubtilin_C07_DCL	30	430	2.29e-77	mycosubtilin	DCL	no subclass
C543	NC_022781.1.region001_4_3_865_1292	bacitracin_C01_cyclization	41	432	1.62e-110	bacitracin	cyclization	no subclass
C821	NZ_CP103782.1.region011_5_5_1159_1585	bacitracin_C01_cyclization	42	429	2.30e-109	bacitracin	cyclization	no subclass
C1073	NZ_CP103782.1.region011_5_5_135_531	fengycin_C10_LCL	22	403	1.49e-19	fengycin	LCL	no subclass
C578	NZ_CP094624.1.region002_4_2_865_1292	bacitracin_C01_cyclization	41	432	1.10e-109	bacitracin	cyclization	no subclass
C122	NZ_CP094624.1.region002_4_2_1922_2349	bacitracin_C09_DCL	31	430	5.12e-77	bacitracin	DCL	no subclass
C440	NZ_CP087391.1.region010_6_5_1159_1585	bacitracin_C01_cyclization	42	429	2.30e-109	bacitracin	cyclization	no subclass
C1063	NZ_CP087391.1.region010_6_5_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C624	NZ_CP085406.1.region009_6_3_867_1294	bacitracin_C01_cyclization	41	432	1.50e-109	bacitracin	cyclization	no subclass
C190	NZ_CP085406.1.region009_6_3_1924_2351	bacitracin_C09_DCL	31	431	5.13e-77	bacitracin	DCL	no subclass
C435	NZ_CP081488.1.region012_5_4_1159_1585	bacitracin_C01_cyclization	42	429	2.30e-109	bacitracin	cyclization	no subclass
C1066	NZ_CP081488.1.region012_5_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C436	NZ_CP076045.1.region011_5_4_1159_1585	bacitracin_C01_cyclization	42	429	2.30e-109	bacitracin	cyclization	no subclass
C1062	NZ_CP076045.1.region011_5_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C437	NZ_CP075055.1.region012_5_4_1159_1585	bacitracin_C01_cyclization	42	429	2.30e-109	bacitracin	cyclization	no subclass
C1069	NZ_CP075055.1.region012_5_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C610	NZ_CP068717.1.region010_6_3_865_1292	bacitracin_C01_cyclization	41	432	1.10e-109	bacitracin	cyclization	no subclass
C200	NZ_CP068717.1.region010_6_3_1922_2349	bacitracin_C12_DCL	31	430	1.28e-77	bacitracin	DCL	no subclass
C439	NZ_CP032144.1.region011_5_4_1159_1585	bacitracin_C01_cyclization	42	429	2.30e-109	bacitracin	cyclization	no subclass
C1065	NZ_CP032144.1.region011_5_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C438	NZ_CP023414.1.region002_1_4_1159_1585	bacitracin_C01_cyclization	42	429	2.30e-109	bacitracin	cyclization	no subclass
C1059	NZ_CP023414.1.region002_1_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C274	NZ_CP012483.1.region002_3_2_864_1291	bacitracin_C01_cyclization	41	432	1.10e-109	bacitracin	cyclization	no subclass
C723	NZ_CP012483.1.region002_3_2_1921_2348	bacitracin_C12_DCL	31	430	3.20e-77	bacitracin	DCL	no subclass
C648	NZ_CP011153.1.region010_6_3_865_1292	bacitracin_C01_cyclization	41	432	1.10e-109	bacitracin	cyclization	no subclass
C139	NZ_CP011153.1.region010_6_3_1922_2349	bacitracin_C12_DCL	31	430	1.28e-77	bacitracin	DCL	no subclass
C627	NZ_CP011151.1.region010_6_3_865_1292	bacitracin_C01_cyclization	41	432	1.10e-109	bacitracin	cyclization	no subclass
C132	NZ_CP011151.1.region010_6_3_1922_2349	bacitracin_C12_DCL	31	430	1.28e-77	bacitracin	DCL	no subclass
C632	NZ_CP007512.1.region009_6_2_867_1294	bacitracin_C01_cyclization	41	432	1.50e-109	bacitracin	cyclization	no subclass
C149	NZ_CP007512.1.region009_6_2_1924_2351	bacitracin_C09_DCL	31	431	5.13e-77	bacitracin	DCL	no subclass
C430	NZ_CP096033.1.region011_4_4_1159_1585	bacitracin_C01_cyclization	42	429	4.26e-109	bacitracin	cyclization	no subclass
C1060	NZ_CP096033.1.region011_4_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C280	NZ_CP093325.1.region002_3_2_865_1292	bacitracin_C01_cyclization	41	432	2.78e-109	bacitracin	cyclization	no subclass
C727	NZ_CP093325.1.region002_3_2_1922_2349	bacitracin_C12_DCL	31	431	6.85e-76	bacitracin	DCL	no subclass
C374	NZ_CP093291.1.region008_3_2_865_1292	bacitracin_C01_cyclization	41	432	2.04e-109	bacitracin	cyclization	no subclass
C805	NZ_CP093291.1.region008_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.24e-77	mycosubtilin	DCL	no subclass
C427	NZ_CP085505.1.region011_4_4_1159_1585	bacitracin_C01_cyclization	42	429	7.17e-109	bacitracin	cyclization	no subclass
C433	NZ_CP085504.1.region011_4_4_1159_1585	bacitracin_C01_cyclization	42	429	4.26e-109	bacitracin	cyclization	no subclass
C1061	NZ_CP085504.1.region011_4_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C426	NZ_CP076291.1.region011_4_4_1159_1585	bacitracin_C01_cyclization	42	429	4.26e-109	bacitracin	cyclization	no subclass
C1068	NZ_CP076291.1.region011_4_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C357	NZ_CP072065.1.region006_3_1_865_1292	bacitracin_C01_cyclization	41	432	3.78e-109	bacitracin	cyclization	no subclass
C804	NZ_CP072065.1.region006_3_1_1922_2349	mycosubtilin_C07_DCL	30	430	1.69e-77	mycosubtilin	DCL	no subclass
C354	NZ_CP072057.1.region006_3_2_865_1292	bacitracin_C01_cyclization	41	432	2.04e-109	bacitracin	cyclization	no subclass
C788	NZ_CP072057.1.region006_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.24e-77	mycosubtilin	DCL	no subclass
C586	NZ_CP067375.1.region009_4_3_867_1294	bacitracin_C01_cyclization	41	432	2.05e-109	bacitracin	cyclization	no subclass
C126	NZ_CP067375.1.region009_4_3_1924_2351	bacitracin_C12_DCL	31	430	1.28e-77	bacitracin	DCL	no subclass
C432	NZ_CP065539.1.region011_4_4_1159_1585	bacitracin_C01_cyclization	42	429	4.26e-109	bacitracin	cyclization	no subclass
C1064	NZ_CP065539.1.region011_4_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C431	NZ_CP054714.1.region011_4_4_1159_1585	bacitracin_C01_cyclization	42	429	4.26e-109	bacitracin	cyclization	no subclass
C1071	NZ_CP054714.1.region011_4_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C434	NZ_CP044360.1.region011_6_5_70_496	bacitracin_C01_cyclization	42	429	1.34e-112	bacitracin	cyclization	no subclass
C429	NZ_CP043546.1.region011_4_4_1159_1585	bacitracin_C01_cyclization	42	429	4.26e-109	bacitracin	cyclization	no subclass
C1070	NZ_CP043546.1.region011_4_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C647	NZ_CP042270.1.region009_6_1_867_1294	bacitracin_C01_cyclization	41	432	2.05e-109	bacitracin	cyclization	no subclass
C163	NZ_CP042270.1.region009_6_1_1924_2351	bacitracin_C12_DCL	31	430	1.48e-76	bacitracin	DCL	no subclass
C377	NZ_CP036085.1.region008_4_2_865_1292	bacitracin_C01_cyclization	41	432	2.04e-109	bacitracin	cyclization	no subclass
C785	NZ_CP036085.1.region008_4_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.24e-77	mycosubtilin	DCL	no subclass
C356	NZ_CP036009.1.region006_3_4_865_1292	bacitracin_C01_cyclization	41	432	3.78e-109	bacitracin	cyclization	no subclass
C791	NZ_CP036009.1.region006_3_4_1922_2349	mycosubtilin_C07_DCL	30	430	1.69e-77	mycosubtilin	DCL	no subclass
C360	NZ_CP035987.1.region007_2_2_865_1292	bacitracin_C01_cyclization	41	432	3.78e-109	bacitracin	cyclization	no subclass
C796	NZ_CP035987.1.region007_2_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.69e-77	mycosubtilin	DCL	no subclass
C250	NZ_CP032608.1.region008_3_1_865_1292	bacitracin_C01_cyclization	41	432	2.04e-109	bacitracin	cyclization	no subclass
C128	NZ_CP032608.1.region008_3_1_1922_2349	bacitracin_C12_DCL	30	430	2.73e-76	bacitracin	DCL	no subclass
C646	NZ_CP015257.1.region008_6_2_865_1292	bacitracin_C01_cyclization	41	432	2.04e-109	bacitracin	cyclization	no subclass
C173	NZ_CP015257.1.region008_6_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.96e-76	mycosubtilin	DCL	no subclass
C251	NZ_CP014282.1.region008_6_1_865_1292	bacitracin_C01_cyclization	41	432	2.04e-109	bacitracin	cyclization	no subclass
C129	NZ_CP014282.1.region008_6_1_1922_2349	bacitracin_C12_DCL	30	430	2.73e-76	bacitracin	DCL	no subclass
C281	NZ_CP009325.1.region002_3_2_865_1292	bacitracin_C01_cyclization	41	432	3.78e-109	bacitracin	cyclization	no subclass
C780	NZ_CP009325.1.region002_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	9.04e-76	mycosubtilin	DCL	no subclass
C425	NC_022653.1.region011_4_4_1159_1585	bacitracin_C01_cyclization	42	429	4.26e-109	bacitracin	cyclization	no subclass
C1072	NC_022653.1.region011_4_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C428	NC_009725.2.region011_4_4_2207_2633	bacitracin_C01_cyclization	42	429	4.26e-109	bacitracin	cyclization	no subclass
C1067	NC_009725.2.region011_4_4_135_531	fengycin_C10_LCL	21	403	1.92e-17	fengycin	LCL	no subclass
C416	NZ_CP085501.1.region002_6_3_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C54	NZ_CP085501.1.region002_6_3_1924_2341	bacitracin_C12_DCL	31	420	3.72e-76	bacitracin	DCL	no subclass
C361	NZ_CP084035.1.region006_3_1_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C807	NZ_CP084035.1.region006_3_1_1922_2349	mycosubtilin_C07_DCL	30	430	1.69e-77	mycosubtilin	DCL	no subclass
C264	NZ_CP083129.1.region002_3_2_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C713	NZ_CP083129.1.region002_3_2_1924_2351	bacitracin_C09_DCL	31	430	3.22e-76	bacitracin	DCL	no subclass
C265	NZ_CP076539.1.region010_3_3_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C717	NZ_CP076539.1.region010_3_3_1924_2351	bacitracin_C09_DCL	31	430	3.22e-76	bacitracin	DCL	no subclass
C364	NZ_CP072061.1.region006_3_2_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C810	NZ_CP072061.1.region006_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	7.80e-77	mycosubtilin	DCL	no subclass
C378	NZ_CP072055.1.region006_3_2_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C798	NZ_CP072055.1.region006_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.69e-77	mycosubtilin	DCL	no subclass
C367	NZ_CP071811.1.region006_3_2_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C806	NZ_CP071811.1.region006_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.24e-77	mycosubtilin	DCL	no subclass
C418	NZ_CP040342.1.region003_3_2_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C202	NZ_CP040342.1.region003_3_2_1924_2351	bacitracin_C12_DCL	31	430	1.48e-76	bacitracin	DCL	no subclass
C369	NZ_CP036145.1.region006_3_2_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C803	NZ_CP036145.1.region006_3_2_1922_2349	mycosubtilin_C07_DCL	30	429	7.80e-77	mycosubtilin	DCL	no subclass
C353	NZ_CP036137.1.region007_3_2_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C802	NZ_CP036137.1.region007_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.69e-77	mycosubtilin	DCL	no subclass
C371	NZ_CP036117.1.region007_3_0_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C808	NZ_CP036117.1.region007_3_0_1922_2349	mycosubtilin_C07_DCL	30	430	1.24e-77	mycosubtilin	DCL	no subclass
C363	NZ_CP036099.1.region006_3_2_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C786	NZ_CP036099.1.region006_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.69e-77	mycosubtilin	DCL	no subclass
C368	NZ_CP036057.1.region006_3_2_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C793	NZ_CP036057.1.region006_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	7.80e-77	mycosubtilin	DCL	no subclass
C366	NZ_CP036004.1.region004_6_0_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C794	NZ_CP036004.1.region004_6_0_1922_2349	mycosubtilin_C07_DCL	30	430	1.69e-77	mycosubtilin	DCL	no subclass
C358	NZ_CP035999.1.region002_4_2_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C809	NZ_CP035999.1.region002_4_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.24e-77	mycosubtilin	DCL	no subclass
C355	NZ_CP035994.1.region006_3_2_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C789	NZ_CP035994.1.region006_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.24e-77	mycosubtilin	DCL	no subclass
C375	NZ_CP035965.1.region006_3_2_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C787	NZ_CP035965.1.region006_3_2_1922_2349	mycosubtilin_C07_DCL	30	430	1.24e-77	mycosubtilin	DCL	no subclass
C415	NZ_CP031065.1.region009_6_2_867_1294	bacitracin_C01_cyclization	41	432	7.01e-109	bacitracin	cyclization	no subclass
C160	NZ_CP031065.1.region009_6_2_1924_2351	bacitracin_C12_DCL	31	430	8.04e-77	bacitracin	DCL	no subclass
C414	NZ_CP031062.1.region009_6_2_867_1294	bacitracin_C01_cyclization	41	432	7.01e-109	bacitracin	cyclization	no subclass
C167	NZ_CP031062.1.region009_6_2_1924_2351	bacitracin_C12_DCL	31	430	8.04e-77	bacitracin	DCL	no subclass
C630	NZ_CP030982.1.region011_6_4_867_1294	bacitracin_C01_cyclization	41	432	7.01e-109	bacitracin	cyclization	no subclass
C714	NZ_CP030982.1.region011_6_4_1924_2351	bacitracin_C09_DCL	31	430	3.22e-76	bacitracin	DCL	no subclass
C604	NZ_CP021061.1.region009_6_1_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C134	NZ_CP021061.1.region009_6_1_1922_2346	bacitracin_C12_DCL	32	427	6.92e-78	bacitracin	DCL	no subclass
C599	NZ_CP020002.1.region010_6_3_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C697	NZ_CP020002.1.region010_6_3_1924_2351	bacitracin_C12_DCL	31	430	1.74e-77	bacitracin	DCL	no subclass
C417	NZ_CP017234.1.region010_6_1_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C191	NZ_CP017234.1.region010_6_1_1924_2351	bacitracin_C12_DCL	31	430	5.05e-76	bacitracin	DCL	no subclass
C243	NZ_CP016588.1.region002_2_4_867_1294	bacitracin_C01_cyclization	41	432	7.01e-109	bacitracin	cyclization	no subclass
C121	NZ_CP016588.1.region002_2_4_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C268	NZ_CP015310.1.region010_6_2_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C711	NZ_CP015310.1.region010_6_2_1924_2351	bacitracin_C09_DCL	31	430	3.22e-76	bacitracin	DCL	no subclass
C263	NZ_CP014847.1.region010_6_3_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C712	NZ_CP014847.1.region010_6_3_1924_2351	bacitracin_C09_DCL	31	430	3.22e-76	bacitracin	DCL	no subclass
C267	NZ_CP010577.1.region010_6_2_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C716	NZ_CP010577.1.region010_6_2_1924_2351	bacitracin_C09_DCL	31	430	3.22e-76	bacitracin	DCL	no subclass
C370	NZ_CP009692.1.region005_4_0_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C795	NZ_CP009692.1.region005_4_0_1922_2349	mycosubtilin_C07_DCL	30	430	1.24e-77	mycosubtilin	DCL	no subclass
C419	NZ_CP009686.1.region009_6_1_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C141	NZ_CP009686.1.region009_6_1_1924_2351	bacitracin_C12_DCL	31	430	1.48e-76	bacitracin	DCL	no subclass
C511	NZ_CP007244.1.region010_6_4_1159_1585	bacitracin_C01_cyclization	42	429	5.19e-109	bacitracin	cyclization	no subclass
C839	NZ_CP007244.1.region010_6_4_135_531	fengycin_C10_LCL	21	403	1.28e-17	fengycin	LCL	no subclass
C626	NC_020376.1.region009_6_1_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C146	NC_020376.1.region009_6_1_1922_2346	bacitracin_C12_DCL	32	427	6.92e-78	bacitracin	DCL	no subclass
C606	NC_018877.1.region009_6_1_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C133	NC_018877.1.region009_6_1_1922_2346	bacitracin_C12_DCL	32	427	6.92e-78	bacitracin	DCL	no subclass
C266	NC_018500.1.region002_3_2_867_1294	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C710	NC_018500.1.region002_3_2_1924_2351	bacitracin_C12_DCL	31	430	3.21e-77	bacitracin	DCL	no subclass
C619	NC_017208.1.region009_6_1_865_1292	bacitracin_C01_cyclization	41	432	5.15e-109	bacitracin	cyclization	no subclass
C162	NC_017208.1.region009_6_1_1922_2346	bacitracin_C12_DCL	32	427	6.92e-78	bacitracin	DCL	no subclass
C594	NZ_CP110109.1.region006_6_0_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C194	NZ_CP110109.1.region006_6_0_1923_2350	bacitracin_C12_DCL	31	430	1.28e-77	bacitracin	DCL	no subclass
C638	NZ_CP095377.1.region009_6_1_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C165	NZ_CP095377.1.region009_6_1_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C376	NZ_CP092833.1.region007_3_1_865_1292	bacitracin_C01_cyclization	41	432	1.30e-108	bacitracin	cyclization	no subclass
C799	NZ_CP092833.1.region007_3_1_1922_2349	mycosubtilin_C07_DCL	30	430	7.80e-77	mycosubtilin	DCL	no subclass
C617	NZ_CP083156.1.region009_6_2_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C177	NZ_CP083156.1.region009_6_2_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C631	NZ_CP083144.1.region009_6_2_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C183	NZ_CP083144.1.region009_6_2_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C637	NZ_CP083085.1.region002_2_2_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C159	NZ_CP083085.1.region002_2_2_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C240	NZ_CP068135.1.region002_1_3_867_1294	bacitracin_C01_cyclization	41	432	9.53e-109	bacitracin	cyclization	no subclass
C189	NZ_CP068135.1.region002_1_3_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C593	NZ_CP063158.1.region009_6_1_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C147	NZ_CP063158.1.region009_6_1_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C597	NZ_CP053954.1.region011_6_1_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C138	NZ_CP053954.1.region011_6_1_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C600	NZ_CP053951.1.region002_1_1_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C151	NZ_CP053951.1.region002_1_1_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C563	NZ_CP049978.1.region009_4_2_862_1289	bacitracin_C01_cyclization	41	432	9.51e-109	bacitracin	cyclization	no subclass
C119	NZ_CP049978.1.region009_4_2_1919_2346	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C613	NZ_CP044978.1.region009_6_2_865_1292	bacitracin_C01_cyclization	41	432	9.52e-109	bacitracin	cyclization	no subclass
C193	NZ_CP044978.1.region009_6_2_1922_2349	bacitracin_C12_DCL	30	430	1.09e-76	bacitracin	DCL	no subclass
C622	NZ_CP043234.1.region009_6_2_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C176	NZ_CP043234.1.region009_6_2_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C365	NZ_CP036121.1.region006_3_1_865_1292	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C792	NZ_CP036121.1.region006_3_1_1922_2349	mycosubtilin_C07_DCL	30	430	1.69e-77	mycosubtilin	DCL	no subclass
C633	NZ_CP036094.1.region009_6_4_865_1292	bacitracin_C01_cyclization	41	432	1.30e-108	bacitracin	cyclization	no subclass
C143	NZ_CP036094.1.region009_6_4_1922_2349	mycosubtilin_C07_DCL	31	430	2.68e-78	mycosubtilin	DCL	no subclass
C372	NZ_CP036084.1.region006_3_1_865_1292	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C784	NZ_CP036084.1.region006_3_1_1922_2349	mycosubtilin_C07_DCL	30	430	1.69e-77	mycosubtilin	DCL	no subclass
C607	NZ_CP036014.1.region010_6_4_865_1292	bacitracin_C01_cyclization	41	432	9.52e-109	bacitracin	cyclization	no subclass
C180	NZ_CP036014.1.region010_6_4_1922_2349	mycosubtilin_C07_DCL	31	430	2.68e-78	mycosubtilin	DCL	no subclass
C242	NZ_CP024655.1.region005_2_1_867_1294	bacitracin_C01_cyclization	41	432	9.53e-109	bacitracin	cyclization	no subclass
C694	NZ_CP024655.1.region005_2_1_1924_2340	bacitracin_C12_DCL	31	419	2.33e-75	bacitracin	DCL	no subclass
C246	NZ_CP022345.1.region002_3_2_866_1293	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C696	NZ_CP022345.1.region002_3_2_1923_2350	bacitracin_C12_DCL	31	430	1.74e-77	bacitracin	DCL	no subclass
C379	NZ_CP020743.1.region007_3_2_813_1240	bacitracin_C01_cyclization	41	432	1.26e-108	bacitracin	cyclization	no subclass
C801	NZ_CP020743.1.region007_3_2_1870_2297	mycosubtilin_C07_DCL	30	430	7.60e-77	mycosubtilin	DCL	no subclass
C239	NZ_CP020383.1.region009_6_3_867_1294	bacitracin_C01_cyclization	41	432	9.53e-109	bacitracin	cyclization	no subclass
C181	NZ_CP020383.1.region009_6_3_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C628	NZ_CP019230.1.region008_6_3_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C120	NZ_CP019230.1.region008_6_3_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C245	NZ_CP016595.1.region009_6_2_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C154	NZ_CP016595.1.region009_6_2_1924_2351	bacitracin_C12_DCL	30	430	6.86e-76	bacitracin	DCL	no subclass
C241	NZ_CP010272.1.region002_1_3_867_1294	bacitracin_C01_cyclization	41	432	9.53e-109	bacitracin	cyclization	no subclass
C192	NZ_CP010272.1.region002_1_3_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C247	NZ_CP010106.1.region009_6_2_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C136	NZ_CP010106.1.region009_6_2_1924_2351	bacitracin_C12_DCL	30	430	6.86e-76	bacitracin	DCL	no subclass
C629	NZ_CP010089.1.region009_6_2_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C152	NZ_CP010089.1.region009_6_2_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C641	NZ_CP004870.1.region006_3_2_867_1294	bacitracin_C01_cyclization	41	432	1.76e-108	bacitracin	cyclization	no subclass
C135	NZ_CP004870.1.region006_3_2_1924_2351	bacitracin_C12_DCL	31	430	2.01e-76	bacitracin	DCL	no subclass
C273	NZ_CP106947.1.region003_1_1_867_1294	bacitracin_C01_cyclization	41	432	4.44e-108	bacitracin	cyclization	no subclass
C721	NZ_CP106947.1.region003_1_1_1924_2351	bacitracin_C12_DCL	31	430	1.09e-76	bacitracin	DCL	no subclass
C644	NZ_CP097351.1.region009_6_3_867_1294	bacitracin_C01_cyclization	41	432	3.27e-108	bacitracin	cyclization	no subclass
C172	NZ_CP097351.1.region009_6_3_1924_2351	bacitracin_C12_DCL	31	430	8.04e-77	bacitracin	DCL	no subclass
C643	NZ_CP090421.1.region009_6_3_867_1294	bacitracin_C01_cyclization	41	432	2.40e-108	bacitracin	cyclization	no subclass
C156	NZ_CP090421.1.region009_6_3_1924_2351	bacitracin_C12_DCL	31	430	1.48e-76	bacitracin	DCL	no subclass
C1792	NZ_CP090081.1.region006_1_4_174_600	microcystin_C05_DCL	40	435	2.75e-109	microcystin	DCL	no subclass
C598	NZ_CP089601.1.region009_6_3_867_1294	bacitracin_C01_cyclization	41	432	2.40e-108	bacitracin	cyclization	no subclass
C148	NZ_CP089601.1.region009_6_3_1924_2351	bacitracin_C09_DCL	31	430	2.78e-77	bacitracin	DCL	no subclass
C625	NZ_CP031068.1.region009_6_3_867_1294	bacitracin_C01_cyclization	41	432	2.40e-108	bacitracin	cyclization	no subclass
C166	NZ_CP031068.1.region009_6_3_1924_2351	bacitracin_C12_DCL	31	430	3.72e-76	bacitracin	DCL	no subclass
